Filling queue with 2400 CIFAR images before starting to train. This will take a few minutes.
2016-11-28 17:40:09.516707: step 0, loss = 6.17, acc = 0.03 (39.3 examples/sec; 3.256 sec/batch)
2016-11-28 17:42:14.663261: step 580, loss = 3.90, acc = 0.47 (617.7 examples/sec; 0.207 sec/batch)
2016-11-28 17:42:16.788816: step 590, loss = 3.90, acc = 0.49 (582.7 examples/sec; 0.220 sec/batch)
2016-11-28 17:42:18.901027: step 600, loss = 3.84, acc = 0.46 (581.9 examples/sec; 0.220 sec/batch)
At step 600 cross validation precision: 0.438
2016-11-28 17:42:21.743518: step 610, loss = 3.95, acc = 0.47 (607.4 examples/sec; 0.211 sec/batch)
2016-11-28 17:42:23.845719: step 620, loss = 3.74, acc = 0.47 (617.5 examples/sec; 0.207 sec/batch)
2016-11-28 17:42:25.956528: step 630, loss = 3.75, acc = 0.52 (618.9 examples/sec; 0.207 sec/batch)
2016-11-28 17:42:28.050933: step 640, loss = 3.73, acc = 0.48 (631.8 examples/sec; 0.203 sec/batch)
2016-11-28 17:42:30.115680: step 650, loss = 3.66, acc = 0.51 (634.0 examples/sec; 0.202 sec/batch)
2016-11-28 17:42:32.245896: step 660, loss = 3.71, acc = 0.47 (619.4 examples/sec; 0.207 sec/batch)
2016-11-28 17:42:34.352055: step 670, loss = 3.77, acc = 0.44 (620.5 examples/sec; 0.206 sec/batch)
2016-11-28 17:42:36.467870: step 680, loss = 3.60, acc = 0.45 (588.1 examples/sec; 0.218 sec/batch)
2016-11-28 17:42:38.558697: step 690, loss = 3.76, acc = 0.50 (614.6 examples/sec; 0.208 sec/batch)
2016-11-28 17:42:40.651147: step 700, loss = 3.64, acc = 0.48 (606.7 examples/sec; 0.211 sec/batch)
At step 700 cross validation precision: 0.414
2016-11-28 17:42:43.484031: step 710, loss = 3.54, acc = 0.51 (635.6 examples/sec; 0.201 sec/batch)
2016-11-28 17:42:45.590499: step 720, loss = 3.49, acc = 0.56 (584.4 examples/sec; 0.219 sec/batch)
2016-11-28 17:42:47.688947: step 730, loss = 3.64, acc = 0.46 (631.6 examples/sec; 0.203 sec/batch)
2016-11-28 17:42:49.814524: step 740, loss = 3.45, acc = 0.49 (581.1 examples/sec; 0.220 sec/batch)
2016-11-28 17:42:51.928187: step 750, loss = 3.75, acc = 0.34 (581.0 examples/sec; 0.220 sec/batch)
2016-11-28 17:42:54.019557: step 760, loss = 3.41, acc = 0.55 (627.1 examples/sec; 0.204 sec/batch)
2016-11-28 17:42:56.094219: step 770, loss = 3.52, acc = 0.45 (639.7 examples/sec; 0.200 sec/batch)
2016-11-28 17:42:58.215014: step 780, loss = 3.47, acc = 0.48 (598.6 examples/sec; 0.214 sec/batch)
2016-11-28 17:43:00.339590: step 790, loss = 3.45, acc = 0.46 (562.8 examples/sec; 0.227 sec/batch)
2016-11-28 17:43:02.440311: step 800, loss = 3.41, acc = 0.55 (611.2 examples/sec; 0.209 sec/batch)
At step 800 cross validation precision: 0.453
2016-11-28 17:43:05.340859: step 810, loss = 3.58, acc = 0.47 (574.5 examples/sec; 0.223 sec/batch)
2016-11-28 17:43:07.443721: step 820, loss = 3.52, acc = 0.46 (570.3 examples/sec; 0.224 sec/batch)
2016-11-28 17:43:09.541588: step 830, loss = 3.32, acc = 0.50 (614.2 examples/sec; 0.208 sec/batch)
2016-11-28 17:43:11.636757: step 840, loss = 3.33, acc = 0.52 (623.3 examples/sec; 0.205 sec/batch)
2016-11-28 17:43:13.733454: step 850, loss = 3.44, acc = 0.41 (604.2 examples/sec; 0.212 sec/batch)
2016-11-28 17:43:15.831092: step 860, loss = 3.26, acc = 0.54 (612.9 examples/sec; 0.209 sec/batch)
2016-11-28 17:43:17.926095: step 870, loss = 3.34, acc = 0.41 (591.5 examples/sec; 0.216 sec/batch)
2016-11-28 17:43:20.025453: step 880, loss = 3.38, acc = 0.48 (610.8 examples/sec; 0.210 sec/batch)
2016-11-28 17:43:22.123156: step 890, loss = 3.32, acc = 0.47 (627.4 examples/sec; 0.204 sec/batch)
2016-11-28 17:43:24.219264: step 900, loss = 3.22, acc = 0.55 (573.6 examples/sec; 0.223 sec/batch)
At step 900 cross validation precision: 0.430
2016-11-28 17:43:27.020043: step 910, loss = 3.18, acc = 0.52 (636.7 examples/sec; 0.201 sec/batch)
2016-11-28 17:43:29.107146: step 920, loss = 3.11, acc = 0.63 (643.4 examples/sec; 0.199 sec/batch)
2016-11-28 17:43:31.198838: step 930, loss = 3.29, acc = 0.41 (603.7 examples/sec; 0.212 sec/batch)
2016-11-28 17:43:33.294276: step 940, loss = 3.01, acc = 0.59 (582.4 examples/sec; 0.220 sec/batch)
2016-11-28 17:43:35.396470: step 950, loss = 3.29, acc = 0.48 (591.5 examples/sec; 0.216 sec/batch)
2016-11-28 17:43:37.498934: step 960, loss = 3.06, acc = 0.59 (612.3 examples/sec; 0.209 sec/batch)
2016-11-28 17:43:39.588931: step 970, loss = 3.07, acc = 0.51 (570.2 examples/sec; 0.224 sec/batch)
2016-11-28 17:43:41.680082: step 980, loss = 2.97, acc = 0.55 (614.8 examples/sec; 0.208 sec/batch)
2016-11-28 17:43:43.776267: step 990, loss = 2.94, acc = 0.59 (617.7 examples/sec; 0.207 sec/batch)
2016-11-28 17:43:45.875894: step 1000, loss = 3.11, acc = 0.50 (608.1 examples/sec; 0.210 sec/batch)
At step 1000 cross validation precision: 0.414
2016-11-28 17:43:48.741262: step 1010, loss = 3.03, acc = 0.55 (615.0 examples/sec; 0.208 sec/batch)
2016-11-28 17:43:50.853284: step 1020, loss = 3.04, acc = 0.55 (629.4 examples/sec; 0.203 sec/batch)
2016-11-28 17:43:52.958852: step 1030, loss = 3.01, acc = 0.48 (600.2 examples/sec; 0.213 sec/batch)
2016-11-28 17:43:55.016842: step 1040, loss = 2.89, acc = 0.58 (601.8 examples/sec; 0.213 sec/batch)
2016-11-28 17:43:57.097748: step 1050, loss = 2.97, acc = 0.55 (609.5 examples/sec; 0.210 sec/batch)
2016-11-28 17:43:59.226990: step 1060, loss = 2.93, acc = 0.53 (607.2 examples/sec; 0.211 sec/batch)
2016-11-28 17:44:01.342296: step 1070, loss = 2.90, acc = 0.53 (610.9 examples/sec; 0.210 sec/batch)
2016-11-28 17:44:03.426949: step 1080, loss = 2.91, acc = 0.55 (600.2 examples/sec; 0.213 sec/batch)
2016-11-28 17:44:05.517340: step 1090, loss = 2.92, acc = 0.55 (663.8 examples/sec; 0.193 sec/batch)
2016-11-28 17:44:07.640423: step 1100, loss = 2.84, acc = 0.59 (609.0 examples/sec; 0.210 sec/batch)
At step 1100 cross validation precision: 0.516
2016-11-28 17:44:10.406620: step 1110, loss = 2.82, acc = 0.59 (617.4 examples/sec; 0.207 sec/batch)
2016-11-28 17:44:12.506576: step 1120, loss = 2.83, acc = 0.59 (618.5 examples/sec; 0.207 sec/batch)
2016-11-28 17:44:14.621366: step 1130, loss = 2.79, acc = 0.55 (603.3 examples/sec; 0.212 sec/batch)
2016-11-28 17:44:16.703886: step 1140, loss = 2.77, acc = 0.53 (561.9 examples/sec; 0.228 sec/batch)
2016-11-28 17:44:18.793091: step 1150, loss = 2.88, acc = 0.52 (645.0 examples/sec; 0.198 sec/batch)
2016-11-28 17:44:20.881648: step 1160, loss = 2.89, acc = 0.45 (602.8 examples/sec; 0.212 sec/batch)
2016-11-28 17:44:22.983938: step 1170, loss = 2.70, acc = 0.64 (602.4 examples/sec; 0.212 sec/batch)
2016-11-28 17:44:25.081145: step 1180, loss = 2.71, acc = 0.52 (632.5 examples/sec; 0.202 sec/batch)
2016-11-28 17:44:27.190242: step 1190, loss = 2.69, acc = 0.59 (592.6 examples/sec; 0.216 sec/batch)
2016-11-28 17:44:29.301694: step 1200, loss = 2.71, acc = 0.60 (611.7 examples/sec; 0.209 sec/batch)
At step 1200 cross validation precision: 0.445
2016-11-28 17:44:32.175593: step 1210, loss = 2.83, acc = 0.54 (610.5 examples/sec; 0.210 sec/batch)
2016-11-28 17:44:34.259789: step 1220, loss = 2.56, acc = 0.59 (604.4 examples/sec; 0.212 sec/batch)
2016-11-28 17:44:36.353836: step 1230, loss = 2.63, acc = 0.59 (568.1 examples/sec; 0.225 sec/batch)
2016-11-28 17:44:38.431615: step 1240, loss = 2.86, acc = 0.50 (647.0 examples/sec; 0.198 sec/batch)
2016-11-28 17:44:40.582787: step 1250, loss = 2.62, acc = 0.55 (583.5 examples/sec; 0.219 sec/batch)
2016-11-28 17:44:42.721228: step 1260, loss = 2.69, acc = 0.59 (578.3 examples/sec; 0.221 sec/batch)
2016-11-28 17:44:44.875565: step 1270, loss = 2.53, acc = 0.59 (575.7 examples/sec; 0.222 sec/batch)
2016-11-28 17:44:47.170725: step 1280, loss = 2.67, acc = 0.57 (547.1 examples/sec; 0.234 sec/batch)
2016-11-28 17:44:49.696098: step 1290, loss = 2.56, acc = 0.56 (491.5 examples/sec; 0.260 sec/batch)
2016-11-28 17:44:52.301864: step 1300, loss = 2.65, acc = 0.54 (464.9 examples/sec; 0.275 sec/batch)
At step 1300 cross validation precision: 0.461
2016-11-28 17:44:55.759709: step 1310, loss = 2.68, acc = 0.55 (474.1 examples/sec; 0.270 sec/batch)
2016-11-28 17:44:59.259681: step 1320, loss = 2.52, acc = 0.55 (390.4 examples/sec; 0.328 sec/batch)
2016-11-28 17:45:02.953719: step 1330, loss = 2.46, acc = 0.64 (328.7 examples/sec; 0.389 sec/batch)
2016-11-28 17:45:06.890431: step 1340, loss = 2.39, acc = 0.65 (323.5 examples/sec; 0.396 sec/batch)
2016-11-28 17:45:10.858827: step 1350, loss = 2.42, acc = 0.64 (323.8 examples/sec; 0.395 sec/batch)
2016-11-28 17:45:15.005703: step 1360, loss = 2.75, acc = 0.49 (284.7 examples/sec; 0.450 sec/batch)
2016-11-28 17:45:19.577498: step 1370, loss = 2.41, acc = 0.64 (289.7 examples/sec; 0.442 sec/batch)
2016-11-28 17:45:24.139108: step 1380, loss = 2.40, acc = 0.62 (283.8 examples/sec; 0.451 sec/batch)
2016-11-28 17:45:28.804861: step 1390, loss = 2.34, acc = 0.63 (273.3 examples/sec; 0.468 sec/batch)
2016-11-28 17:45:33.413530: step 1400, loss = 2.33, acc = 0.65 (282.5 examples/sec; 0.453 sec/batch)
At step 1400 cross validation precision: 0.523
2016-11-28 17:45:38.869110: step 1410, loss = 2.65, acc = 0.57 (291.1 examples/sec; 0.440 sec/batch)
2016-11-28 17:45:43.437968: step 1420, loss = 2.18, acc = 0.76 (289.8 examples/sec; 0.442 sec/batch)
2016-11-28 17:45:48.128463: step 1430, loss = 2.32, acc = 0.59 (284.9 examples/sec; 0.449 sec/batch)
2016-11-28 17:45:52.768205: step 1440, loss = 2.30, acc = 0.63 (284.2 examples/sec; 0.450 sec/batch)
2016-11-28 17:45:57.423535: step 1450, loss = 2.39, acc = 0.65 (289.3 examples/sec; 0.442 sec/batch)
2016-11-28 17:46:02.147851: step 1460, loss = 2.27, acc = 0.66 (284.5 examples/sec; 0.450 sec/batch)
2016-11-28 17:46:06.810724: step 1470, loss = 2.31, acc = 0.64 (275.5 examples/sec; 0.465 sec/batch)
2016-11-28 17:46:11.514511: step 1480, loss = 2.32, acc = 0.60 (244.7 examples/sec; 0.523 sec/batch)
2016-11-28 17:46:16.023685: step 1490, loss = 2.27, acc = 0.67 (283.7 examples/sec; 0.451 sec/batch)
2016-11-28 17:46:20.612271: step 1500, loss = 2.43, acc = 0.56 (286.1 examples/sec; 0.447 sec/batch)
At step 1500 cross validation precision: 0.367
2016-11-28 17:46:26.249875: step 1510, loss = 2.45, acc = 0.55 (287.2 examples/sec; 0.446 sec/batch)
2016-11-28 17:46:30.953825: step 1520, loss = 2.16, acc = 0.72 (284.8 examples/sec; 0.449 sec/batch)
2016-11-28 17:46:35.721758: step 1530, loss = 2.09, acc = 0.73 (286.8 examples/sec; 0.446 sec/batch)
2016-11-28 17:46:40.414243: step 1540, loss = 1.93, acc = 0.80 (253.2 examples/sec; 0.505 sec/batch)
2016-11-28 17:46:45.126222: step 1550, loss = 2.10, acc = 0.70 (282.8 examples/sec; 0.453 sec/batch)
2016-11-28 17:46:49.847835: step 1560, loss = 2.51, acc = 0.54 (288.5 examples/sec; 0.444 sec/batch)
2016-11-28 17:46:54.353276: step 1570, loss = 2.01, acc = 0.73 (290.4 examples/sec; 0.441 sec/batch)
2016-11-28 17:46:59.035232: step 1580, loss = 2.10, acc = 0.72 (285.8 examples/sec; 0.448 sec/batch)
2016-11-28 17:47:03.694562: step 1590, loss = 2.23, acc = 0.59 (286.3 examples/sec; 0.447 sec/batch)
2016-11-28 17:47:08.517776: step 1600, loss = 1.99, acc = 0.74 (248.0 examples/sec; 0.516 sec/batch)
At step 1600 cross validation precision: 0.445
2016-11-28 17:47:14.216954: step 1610, loss = 2.49, acc = 0.53 (285.9 examples/sec; 0.448 sec/batch)
2016-11-28 17:47:18.978679: step 1620, loss = 1.99, acc = 0.76 (250.2 examples/sec; 0.512 sec/batch)
2016-11-28 17:47:23.546727: step 1630, loss = 1.96, acc = 0.80 (281.1 examples/sec; 0.455 sec/batch)
2016-11-28 17:47:28.289571: step 1640, loss = 2.02, acc = 0.70 (213.5 examples/sec; 0.600 sec/batch)
2016-11-28 17:47:32.893897: step 1650, loss = 2.06, acc = 0.66 (288.6 examples/sec; 0.443 sec/batch)
2016-11-28 17:47:37.453743: step 1660, loss = 2.03, acc = 0.67 (294.3 examples/sec; 0.435 sec/batch)
2016-11-28 17:47:42.031232: step 1670, loss = 2.23, acc = 0.52 (285.5 examples/sec; 0.448 sec/batch)
2016-11-28 17:47:46.649085: step 1680, loss = 2.00, acc = 0.70 (282.7 examples/sec; 0.453 sec/batch)
2016-11-28 17:47:51.416949: step 1690, loss = 1.84, acc = 0.74 (212.1 examples/sec; 0.603 sec/batch)
2016-11-28 17:47:56.161252: step 1700, loss = 1.94, acc = 0.74 (246.1 examples/sec; 0.520 sec/batch)
At step 1700 cross validation precision: 0.406
2016-11-28 17:48:01.649491: step 1710, loss = 1.84, acc = 0.78 (296.0 examples/sec; 0.432 sec/batch)
2016-11-28 17:48:06.448893: step 1720, loss = 1.92, acc = 0.75 (287.2 examples/sec; 0.446 sec/batch)
2016-11-28 17:48:11.228870: step 1730, loss = 2.01, acc = 0.68 (207.8 examples/sec; 0.616 sec/batch)
2016-11-28 17:48:15.764771: step 1740, loss = 2.12, acc = 0.65 (281.3 examples/sec; 0.455 sec/batch)
2016-11-28 17:48:20.525454: step 1750, loss = 1.93, acc = 0.72 (227.3 examples/sec; 0.563 sec/batch)
2016-11-28 17:48:25.157994: step 1760, loss = 2.08, acc = 0.59 (287.2 examples/sec; 0.446 sec/batch)
2016-11-28 17:48:29.896051: step 1770, loss = 1.96, acc = 0.64 (222.8 examples/sec; 0.574 sec/batch)
2016-11-28 17:48:34.535440: step 1780, loss = 1.66, acc = 0.87 (288.3 examples/sec; 0.444 sec/batch)
2016-11-28 17:48:39.018134: step 1790, loss = 1.91, acc = 0.69 (281.4 examples/sec; 0.455 sec/batch)
2016-11-28 17:48:43.788845: step 1800, loss = 1.89, acc = 0.68 (282.7 examples/sec; 0.453 sec/batch)
At step 1800 cross validation precision: 0.398
2016-11-28 17:48:49.519015: step 1810, loss = 1.79, acc = 0.73 (272.5 examples/sec; 0.470 sec/batch)
2016-11-28 17:48:54.178535: step 1820, loss = 1.83, acc = 0.70 (256.5 examples/sec; 0.499 sec/batch)
2016-11-28 17:48:58.817259: step 1830, loss = 1.77, acc = 0.70 (289.1 examples/sec; 0.443 sec/batch)
2016-11-28 17:49:03.450135: step 1840, loss = 1.78, acc = 0.70 (296.1 examples/sec; 0.432 sec/batch)
2016-11-28 17:49:08.190449: step 1850, loss = 1.75, acc = 0.77 (289.4 examples/sec; 0.442 sec/batch)
2016-11-28 17:49:12.967677: step 1860, loss = 1.64, acc = 0.78 (290.1 examples/sec; 0.441 sec/batch)
2016-11-28 17:49:17.649680: step 1870, loss = 1.57, acc = 0.84 (285.5 examples/sec; 0.448 sec/batch)
2016-11-28 17:49:22.230690: step 1880, loss = 1.55, acc = 0.82 (296.2 examples/sec; 0.432 sec/batch)
2016-11-28 17:49:26.944204: step 1890, loss = 1.83, acc = 0.69 (288.9 examples/sec; 0.443 sec/batch)
2016-11-28 17:49:31.564879: step 1900, loss = 1.57, acc = 0.84 (286.6 examples/sec; 0.447 sec/batch)
At step 1900 cross validation precision: 0.430
2016-11-28 17:49:37.473930: step 1910, loss = 2.03, acc = 0.62 (208.1 examples/sec; 0.615 sec/batch)
2016-11-28 17:49:42.070243: step 1920, loss = 1.57, acc = 0.84 (283.9 examples/sec; 0.451 sec/batch)
2016-11-28 17:49:46.825431: step 1930, loss = 1.58, acc = 0.80 (284.5 examples/sec; 0.450 sec/batch)
2016-11-28 17:49:51.593974: step 1940, loss = 1.86, acc = 0.66 (293.1 examples/sec; 0.437 sec/batch)
2016-11-28 17:49:56.391660: step 1950, loss = 1.45, acc = 0.86 (284.2 examples/sec; 0.450 sec/batch)
2016-11-28 17:50:01.016060: step 1960, loss = 1.63, acc = 0.81 (293.1 examples/sec; 0.437 sec/batch)
2016-11-28 17:50:05.796106: step 1970, loss = 1.62, acc = 0.77 (285.0 examples/sec; 0.449 sec/batch)
2016-11-28 17:50:10.436972: step 1980, loss = 1.48, acc = 0.84 (291.1 examples/sec; 0.440 sec/batch)
2016-11-28 17:50:15.151430: step 1990, loss = 1.45, acc = 0.80 (287.9 examples/sec; 0.445 sec/batch)
2016-11-28 17:50:19.642841: step 2000, loss = 2.06, acc = 0.62 (292.3 examples/sec; 0.438 sec/batch)
At step 2000 cross validation precision: 0.414
2016-11-28 17:50:25.295396: step 2010, loss = 1.47, acc = 0.86 (203.7 examples/sec; 0.628 sec/batch)
2016-11-28 17:50:29.910800: step 2020, loss = 1.80, acc = 0.70 (289.9 examples/sec; 0.442 sec/batch)
2016-11-28 17:50:34.540038: step 2030, loss = 1.46, acc = 0.84 (287.7 examples/sec; 0.445 sec/batch)
2016-11-28 17:50:39.305893: step 2040, loss = 1.40, acc = 0.86 (286.0 examples/sec; 0.448 sec/batch)
2016-11-28 17:50:44.162848: step 2050, loss = 1.40, acc = 0.85 (248.5 examples/sec; 0.515 sec/batch)
2016-11-28 17:50:48.865906: step 2060, loss = 1.40, acc = 0.86 (286.5 examples/sec; 0.447 sec/batch)
2016-11-28 17:50:53.773333: step 2070, loss = 1.76, acc = 0.67 (249.4 examples/sec; 0.513 sec/batch)
2016-11-28 17:50:58.413860: step 2080, loss = 1.28, acc = 0.91 (291.0 examples/sec; 0.440 sec/batch)
2016-11-28 17:51:03.151961: step 2090, loss = 1.89, acc = 0.64 (204.9 examples/sec; 0.625 sec/batch)
2016-11-28 17:51:07.669090: step 2100, loss = 1.74, acc = 0.70 (284.7 examples/sec; 0.450 sec/batch)
At step 2100 cross validation precision: 0.344
2016-11-28 17:51:13.474718: step 2110, loss = 1.28, acc = 0.88 (248.5 examples/sec; 0.515 sec/batch)
2016-11-28 17:51:18.197822: step 2120, loss = 1.79, acc = 0.67 (289.3 examples/sec; 0.443 sec/batch)
2016-11-28 17:51:22.943841: step 2130, loss = 1.26, acc = 0.90 (283.1 examples/sec; 0.452 sec/batch)
2016-11-28 17:51:27.792208: step 2140, loss = 1.34, acc = 0.88 (293.2 examples/sec; 0.437 sec/batch)
2016-11-28 17:51:32.598256: step 2150, loss = 1.33, acc = 0.85 (287.7 examples/sec; 0.445 sec/batch)
2016-11-28 17:51:37.271916: step 2160, loss = 1.36, acc = 0.86 (267.2 examples/sec; 0.479 sec/batch)
2016-11-28 17:51:42.005958: step 2170, loss = 1.23, acc = 0.91 (290.6 examples/sec; 0.440 sec/batch)
2016-11-28 17:51:46.667228: step 2180, loss = 1.45, acc = 0.80 (294.9 examples/sec; 0.434 sec/batch)
2016-11-28 17:51:51.378951: step 2190, loss = 1.22, acc = 0.91 (283.8 examples/sec; 0.451 sec/batch)
2016-11-28 17:51:56.162614: step 2200, loss = 1.21, acc = 0.95 (282.4 examples/sec; 0.453 sec/batch)
At step 2200 cross validation precision: 0.352
2016-11-28 17:52:01.701119: step 2210, loss = 1.64, acc = 0.71 (294.6 examples/sec; 0.434 sec/batch)
2016-11-28 17:52:06.514505: step 2220, loss = 1.22, acc = 0.88 (290.0 examples/sec; 0.441 sec/batch)
2016-11-28 17:52:11.337216: step 2230, loss = 1.49, acc = 0.77 (278.3 examples/sec; 0.460 sec/batch)
2016-11-28 17:52:16.007034: step 2240, loss = 1.21, acc = 0.88 (287.8 examples/sec; 0.445 sec/batch)
2016-11-28 17:52:20.795121: step 2250, loss = 1.19, acc = 0.93 (277.0 examples/sec; 0.462 sec/batch)
